,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,断面收缩率,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
41,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,700.0,2.0,41.0,13.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
42,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,700.0,2.0,36.0,14.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
43,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,700.0,2.0,34.0,15.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
44,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,750.0,2.0,39.0,16.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
45,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,750.0,2.0,48.0,17.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
46,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,750.0,2.0,51.0,18.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
47,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,750.0,2.0,51.0,19.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
48,0Cr14Ni40W4Mo2Ti3Al2,_,光滑,_,_,,040494,1.0,750.0,2.0,55.0,20.0,_,0.02,0.0,0.0,0.0,0.0,2.05,0.0,2.65,0.01,0.0,4.0,0.0,2.0,40.0,14.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:800℃*16h 空冷;热处理1:轧制后,1180℃*2h 空冷,1050℃*4h 空冷.;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
49,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,25.0,2.0,17.0,1.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
50,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,25.0,1.0,8.0,2.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
51,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,25.0,1.0,3.3,3.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
52,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,25.0,1.0,2.0,4.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
53,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,500.0,2.0,15.0,6.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
54,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,550.0,2.0,16.0,7.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
55,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,600.0,2.0,14.0,8.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
56,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,700.0,2.0,10.0,9.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
57,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,750.0,2.0,8.0,10.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
58,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,800.0,2.0,25.0,11.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
59,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,850.0,2.0,47.0,12.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
60,0Cr15Ni35W3Ti3AlB,_,光滑,_,_,,071095,1.0,900.0,2.0,55.0,13.0,_,0.0,0.0,0.0,0.0,0.0,1.2,0.0,2.8,0.03,0.0,3.0,0.0,0.0,35.0,15.0,0.01,0.02,0.6,0.6,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:750~800℃ *16h 空冷;热处理1:1180~1200℃ * 2.5~8h 空冷;1050℃ *4h 空冷;;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
61,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,4.0,25.0,0.0,47.1,1.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1050℃ 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
62,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,6.0,25.0,0.0,45.9,16.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:时效 1h (空冷) -----------RH400;热处理1:1050~1080℃ 固溶 + 950℃ 空冷 + (-70℃)2h + 400℃;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
63,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,7.0,25.0,0.0,42.7,17.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:RH450;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
64,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,8.0,25.0,0.0,35.7,18.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:RH500~510;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
65,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,9.0,25.0,0.0,35.8,19.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:RH550;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
66,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,10.0,25.0,0.0,41.9,20.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:RH600;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
67,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,13.0,25.0,0.0,31.4,21.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:15℃ 保温 1.5h + 500℃时效 1.5h(空冷);热处理1:1050℃ 空冷 + 760℃ 1.5h 空冷 到室温后于;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
68,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,15.0,25.0,0.0,39.6,22.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:15℃ 保温 1.5h   +   600℃ 时效 1.5h(空冷);热处理1:1050℃ 空冷 + 760℃ 1.5h 空冷 到室温后于;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
69,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,17.0,350.0,0.0,40.7,23.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 450℃ 1h 空冷;热处理1:1050℃ 空冷 + 975℃ 水冷 , (-70℃) 2h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
70,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,17.0,400.0,0.0,40.9,24.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 450℃ 1h 空冷;热处理1:1050℃ 空冷 + 975℃ 水冷 , (-70℃) 2h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
71,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,17.0,450.0,0.0,44.8,25.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 450℃ 1h 空冷;热处理1:1050℃ 空冷 + 975℃ 水冷 , (-70℃) 2h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
72,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,17.0,500.0,0.0,52.8,26.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 450℃ 1h 空冷;热处理1:1050℃ 空冷 + 975℃ 水冷 , (-70℃) 2h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
73,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,17.0,550.0,0.0,61.9,27.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 450℃ 1h 空冷;热处理1:1050℃ 空冷 + 975℃ 水冷 , (-70℃) 2h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
74,0Cr15Ni7Mo2Al,_,光滑,_,纵向,,041095,17.0,600.0,0.0,80.3,28.0,_,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,2.5,7.0,15.0,0.03,0.035,1.0,1.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 450℃ 1h 空冷;热处理1:1050℃ 空冷 + 975℃ 水冷 , (-70℃) 2h;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
75,0Cr16Ni6,_,光滑,_,纵向,,081094,1.0,25.0,0.0,62.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.25,16.0,0.02,0.03,0.55,0.55,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 420℃ 1 hr 回火 , 空冷.;热处理1:1000℃ 固溶(水冷)+(-70~-80℃)2 hr 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,马氏体,0
76,0Cr16Ni6,_,光滑,_,纵向,,081094,1.0,25.0,0.0,61.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.25,16.0,0.02,0.03,0.55,0.55,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 420℃ 1 hr 回火 , 空冷.;热处理1:1000℃ 固溶(水冷)+(-70~-80℃)2 hr 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,马氏体,0
77,0Cr16Ni6,_,光滑,_,纵向,,081094,1.0,350.0,0.0,64.0,3.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.25,16.0,0.02,0.03,0.55,0.55,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 420℃ 1 hr 回火 , 空冷.;热处理1:1000℃ 固溶(水冷)+(-70~-80℃)2 hr 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,马氏体,0
78,0Cr16Ni6,_,光滑,_,纵向,,081094,1.0,400.0,0.0,65.0,4.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6.25,16.0,0.02,0.03,0.55,0.55,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:+ 420℃ 1 hr 回火 , 空冷.;热处理1:1000℃ 固溶(水冷)+(-70~-80℃)2 hr 冷处理;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",NaN,0,0,NaN,NaN,NaN,马氏体,0
