,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,伸长率10,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
30,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88331,13.0,25.0,2.0,21.25,16.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.01,0.0,3.0,0.0,0.0,0.0,4.34,15.22,0.011,0.021,0.33,0.39,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 620℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
31,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,14.0,25.0,2.0,18.25,17.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 660℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
32,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,17.0,25.0,2.0,18.75,20.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 690℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
33,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,18.0,25.0,2.0,17.75,21.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 700℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
34,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,12.0,25.0,2.0,17.25,22.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 590℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
35,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,13.0,25.0,2.0,22.0,23.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 620℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
36,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,5.0,25.0,2.0,21.75,24.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 630℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
37,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,6.0,25.0,2.0,21.25,25.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 650℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
38,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,14.0,25.0,2.0,22.0,26.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 660℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
39,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,7.0,25.0,2.0,18.5,27.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 670℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
40,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,16.0,25.0,2.0,20.25,28.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 680℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
41,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,18.0,25.0,2.0,17.25,29.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:中间一次时效 700℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
42,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,19.0,25.0,2.0,23.5,30.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 560℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
43,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,20.0,25.0,2.0,23.5,31.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 580℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
44,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,21.0,25.0,2.0,23.5,32.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 605℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
45,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,22.0,25.0,2.0,24.25,33.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 620℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
46,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,20.0,25.0,2.0,23.25,34.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 580℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
47,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,24.0,25.0,2.0,24.75,36.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 590℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
48,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,21.0,25.0,2.0,24.0,37.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 605℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
49,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,25.0,25.0,2.0,25.25,38.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 610℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
50,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88331,22.0,25.0,2.0,24.5,39.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.01,0.0,3.0,0.0,0.0,0.0,4.34,15.22,0.011,0.021,0.33,0.39,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 620℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
51,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88331,26.0,25.0,2.0,23.75,40.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.01,0.0,3.0,0.0,0.0,0.0,4.34,15.22,0.011,0.021,0.33,0.39,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 570℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 70' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
52,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88331,28.0,25.0,2.0,25.25,42.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.01,0.0,3.0,0.0,0.0,0.0,4.34,15.22,0.011,0.021,0.33,0.39,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 590℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 70' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
53,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88331,29.0,25.0,2.0,24.75,43.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.01,0.0,3.0,0.0,0.0,0.0,4.34,15.22,0.011,0.021,0.33,0.39,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 600℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 70' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
54,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88331,30.0,25.0,2.0,25.0,44.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.01,0.36,0.01,0.0,3.0,0.0,0.0,0.0,4.34,15.22,0.011,0.021,0.33,0.39,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 610℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 70' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
55,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,31.0,25.0,2.0,25.5,45.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 605℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
56,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88101,32.0,25.0,2.0,24.25,46.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.0088,0.31,0.0,0.0,3.28,0.0,0.0,0.0,4.4,15.84,0.005,0.015,0.32,0.47,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 580℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
57,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB228-76,88135,32.0,25.0,2.0,24.5,47.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:最终时效 580℃ 5(h) 空冷;热处理2:中间一次时效 815℃ 30' 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
58,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,20.0,2.0,25.5,48.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
59,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,80.0,2.0,24.25,49.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
60,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,100.0,2.0,23.5,50.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
61,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,200.0,2.0,21.25,51.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
62,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,300.0,2.0,18.5,52.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
63,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,350.0,2.0,15.75,53.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
64,0Cr17Ni4Cu4Nb,哈尔滨汽轮机厂,光滑,_,纵向,GB433-84,88135,33.0,400.0,2.0,15.25,54.0,哈尔滨汽轮机厂,0.0,0.0,0.0,0.0,0.0,0.013,0.24,0.0,0.0,3.4,0.0,0.0,0.0,4.6,15.51,0.008,0.022,0.3,0.52,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:最终时效 640℃ 4(h) 空冷;热处理1:固溶热处理 1040℃ 1(h) 空冷;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
